/home/weifeng/MM/HB/nos6/nos6.mtx,nnzR=3255,n=675,petsc_norm=1.416413e+01,iter=100,time_solve=19.112,time_pre=1802.785
/home/weifeng/MM/HB/rgg010/rgg010.mtx,nnzR=76,n=10,petsc_norm=2.917282e+01,iter=100,time_solve=17.347,time_pre=1730.694
/home/weifeng/MM/HB/str_0/str_0.mtx,nnzR=2454,n=363,petsc_norm=3.633498e+05,iter=6,time_solve=1.383,time_pre=1783.582
/home/weifeng/MM/HB/west0989/west0989.mtx,nnzR=3537,n=989,petsc_norm=3.166865e+02,iter=1,time_solve=0.334,time_pre=1807.562
/home/weifeng/MM/HB/cegb3306/cegb3306.mtx,nnzR=74916,n=3306,petsc_norm=1.960939e+01,iter=3,time_solve=0.791,time_pre=1786.065
/home/weifeng/MM/HB/bcsstm04/bcsstm04.mtx,nnzR=132,n=132,petsc_norm=8.124038e+00,iter=11,time_solve=2.265,time_pre=1785.765
/home/weifeng/MM/HB/bcsstm25/bcsstm25.mtx,nnzR=15439,n=15439,petsc_norm=9.076992e+01,iter=100,time_solve=20.377,time_pre=1767.314
/home/weifeng/MM/HB/can_1054/can_1054.mtx,nnzR=12196,n=1054,petsc_norm=1.617367e+01,iter=2,time_solve=0.546,time_pre=1784.424
/home/weifeng/MM/HB/can_838/can_838.mtx,nnzR=10010,n=838,petsc_norm=1.360218e+02,iter=3,time_solve=0.777,time_pre=1783.364
/home/weifeng/MM/HB/dwt_346/dwt_346.mtx,nnzR=3226,n=346,petsc_norm=8.325544e+00,iter=3,time_solve=0.705,time_pre=1736.107
/home/weifeng/MM/HB/dwt_992/dwt_992.mtx,nnzR=16744,n=992,petsc_norm=4.789834e+00,iter=3,time_solve=0.737,time_pre=1784.189
/home/weifeng/MM/HB/impcol_a/impcol_a.mtx,nnzR=572,n=207,petsc_norm=2.082004e+06,iter=3,time_solve=0.822,time_pre=1793.708
/home/weifeng/MM/HB/jpwh_991/jpwh_991.mtx,nnzR=6027,n=991,petsc_norm=1.373363e+02,iter=100,time_solve=18.953,time_pre=1745.862
/home/weifeng/MM/HB/lshp_406/lshp_406.mtx,nnzR=2716,n=406,petsc_norm=1.384220e+00,iter=4,time_solve=0.893,time_pre=1775.137
/home/weifeng/MM/HB/nos3/nos3.mtx,nnzR=15844,n=960,petsc_norm=1.516010e+01,iter=100,time_solve=20.099,time_pre=1830.245
/home/weifeng/MM/HB/saylr1/saylr1.mtx,nnzR=1128,n=238,petsc_norm=1.481273e+01,iter=100,time_solve=17.952,time_pre=1815.418
/home/weifeng/MM/HB/str_200/str_200.mtx,nnzR=3068,n=363,petsc_norm=3.734084e+05,iter=5,time_solve=1.194,time_pre=1810.956
/home/weifeng/MM/HB/west1505/west1505.mtx,nnzR=5445,n=1505,petsc_norm=1.501861e+06,iter=3,time_solve=0.913,time_pre=1777.095
/home/weifeng/MM/HB/ash219/ash219.mtx,nnzR=438,n=85,petsc_norm=0.000000e+00,iter=0,time_solve=0.245,time_pre=1804.866
/home/weifeng/MM/HB/bcsstk01/bcsstk01.mtx,nnzR=400,n=48,petsc_norm=3.860221e+00,iter=30,time_solve=5.726,time_pre=1847.236
/home/weifeng/MM/HB/bcsstk30/bcsstk30.mtx,nnzR=2043492,n=28924,petsc_norm=3.174226e+02,iter=3,time_solve=0.884,time_pre=1798.957
/home/weifeng/MM/HB/psmigr_1/psmigr_1.mtx,nnzR=543162,n=3140,petsc_norm=6.684908e+00,iter=100,time_solve=20.157,time_pre=1867.527
/home/weifeng/MM/HB/ash958/ash958.mtx,nnzR=1916,n=292,petsc_norm=0.000000e+00,iter=0,time_solve=0.221,time_pre=1732.652
/home/weifeng/MM/HB/bcsstk06/bcsstk06.mtx,nnzR=7860,n=420,petsc_norm=1.225780e+01,iter=100,time_solve=19.388,time_pre=1817.152
/home/weifeng/MM/HB/bcsstk26/bcsstk26.mtx,nnzR=30336,n=1922,petsc_norm=3.235685e+01,iter=100,time_solve=19.807,time_pre=1854.745
/home/weifeng/MM/HB/shl_200/shl_200.mtx,nnzR=1726,n=663,petsc_norm=5.932499e+04,iter=1,time_solve=0.378,time_pre=1783.098
/home/weifeng/MM/HB/west0156/west0156.mtx,nnzR=371,n=156,petsc_norm=2.098304e+07,iter=13,time_solve=2.716,time_pre=1787.387
/home/weifeng/MM/HB/young3c/young3c.mtx,nnzR=3988,n=841,petsc_norm=5.151605e+01,iter=1,time_solve=0.368,time_pre=1736.490
/home/weifeng/MM/HB/ash331/ash331.mtx,nnzR=662,n=104,petsc_norm=0.000000e+00,iter=0,time_solve=0.208,time_pre=1829.838
/home/weifeng/MM/HB/bcsstk03/bcsstk03.mtx,nnzR=640,n=112,petsc_norm=6.305511e+00,iter=67,time_solve=12.003,time_pre=1794.362
/home/weifeng/MM/HB/bcsstk23/bcsstk23.mtx,nnzR=45178,n=3134,petsc_norm=4.986899e+01,iter=100,time_solve=20.457,time_pre=1795.109
/home/weifeng/MM/HB/bcsstm10/bcsstm10.mtx,nnzR=22092,n=1086,petsc_norm=3.797644e+01,iter=11,time_solve=2.340,time_pre=1789.451
/home/weifeng/MM/HB/blckhole/blckhole.mtx,nnzR=14872,n=2132,petsc_norm=6.353797e+00,iter=2,time_solve=0.553,time_pre=1757.679
/home/weifeng/MM/HB/can_24/can_24.mtx,nnzR=160,n=24,petsc_norm=1.383372e+00,iter=3,time_solve=0.681,time_pre=1730.169
/home/weifeng/MM/HB/dwt_162/dwt_162.mtx,nnzR=1182,n=162,petsc_norm=2.240167e+00,iter=3,time_solve=0.709,time_pre=1888.604
/home/weifeng/MM/HB/dwt_59/dwt_59.mtx,nnzR=267,n=59,petsc_norm=4.356242e+00,iter=3,time_solve=0.769,time_pre=1773.564
/home/weifeng/MM/HB/fs_541_1/fs_541_1.mtx,nnzR=4285,n=541,petsc_norm=3.461530e+05,iter=11,time_solve=2.400,time_pre=1781.241
/home/weifeng/MM/HB/gre_115/gre_115.mtx,nnzR=421,n=115,petsc_norm=3.274346e+02,iter=100,time_solve=17.732,time_pre=1731.315
/home/weifeng/MM/HB/jagmesh2/jagmesh2.mtx,nnzR=6865,n=1009,petsc_norm=1.562266e+00,iter=4,time_solve=0.940,time_pre=1781.641
/home/weifeng/MM/HB/lnsp_511/lnsp_511.mtx,nnzR=2796,n=511,petsc_norm=8.074641e+09,iter=1,time_solve=0.343,time_pre=1764.786
/home/weifeng/MM/HB/mbeacxc/mbeacxc.mtx,nnzR=49920,n=496,petsc_norm=1.226081e+06,iter=27,time_solve=5.395,time_pre=1773.131
/home/weifeng/MM/HB/orsirr_1/orsirr_1.mtx,nnzR=6858,n=1030,petsc_norm=3.233192e+01,iter=1,time_solve=0.362,time_pre=1760.111
/home/weifeng/MM/HB/sherman4/sherman4.mtx,nnzR=3786,n=1104,petsc_norm=2.251061e+00,iter=100,time_solve=19.109,time_pre=1757.922
/home/weifeng/MM/HB/well1850/well1850.mtx,nnzR=8758,n=712,petsc_norm=2.084301e+01,iter=1,time_solve=0.354,time_pre=1817.412
/home/weifeng/MM/HB/494_bus/494_bus.mtx,nnzR=1666,n=494,petsc_norm=2.082507e+01,iter=100,time_solve=18.842,time_pre=1830.466
/home/weifeng/MM/HB/bcspwr06/bcspwr06.mtx,nnzR=5300,n=1454,petsc_norm=1.563534e+01,iter=2,time_solve=0.608,time_pre=1859.983
